Ticks;offsetTime;GPSLong;GPSLat;GPSDate;GPSTime;GPSheightMSL;GPShDOP;GPSpDOP;GPSsAcc;GPSnumGPS;GPSnumGLNAS;GPSnumSV
248400545;13.447;89.379.712;557.545.854;20181122;100554;40.876;0,046527778;01:27;09:53;10;8;18
248653129;13.503;89.379.712;557.545.854;20181122;100554;40.876;0,046527778;01:27;09:53;10;8;18
248869299;13.551;89.379.712;557.545.854;20181122;100554;40.876;0,046527778;01:27;09:53;10;8;18
249070629;13.596;89.379.712;557.545.854;20181122;100554;40.876;0,046527778;01:27;09:53;10;8;18
249328130;13.653;89.379.753;557.545.813;20181122;100555;40.859;0,047916667;01:29;09:52;9;8;17
249553054;13.703;89.379.753;557.545.813;20181122;100555;40.859;0,047916667;01:29;09:52;9;8;17
249728248;13.742;89.379.753;557.545.813;20181122;100555;40.859;0,047916667;01:29;09:52;9;8;17
249883358;13.777;89.379.753;557.545.813;20181122;100555;40.859;0,047916667;01:29;09:52;9;8;17
250106683;13.826;89.379.784;557.545.779;20181122;100555;40.836;0,047916667;01:29;09:05;9;8;17
250258790;13.860;89.379.784;557.545.779;20181122;100555;40.836;0,047916667;01:29;09:05;9;8;17
250453055;13.903;89.379.784;557.545.779;20181122;100555;40.836;0,047916667;01:29;09:05;9;8;17
250678023;13.953;89.379.784;557.545.779;20181122;100555;40.836;0,047916667;01:29;09:05;9;8;17
250830659;13.987;89.379.784;557.545.779;20181122;100555;40.836;0,047916667;01:29;09:05;9;8;17
251128056;14.053;89.379.805;557.545.757;20181122;100555;40.807;0,046527778;01:27;09:48;10;8;18
251290883;14.089;89.379.805;557.545.757;20181122;100555;40.807;0,046527778;01:27;09:48;10;8;18
251578061;14.153;89.379.805;557.545.757;20181122;100555;40.807;0,046527778;01:27;09:48;10;8;18
251730469;14.187;89.379.805;557.545.757;20181122;100555;40.807;0,046527778;01:27;09:48;10;8;18
252028054;14.253;89.379.819;557.545.745;20181122;100555;40.79;0,049305556;01:31;09:46;9;8;17
252253030;14.303;89.379.819;557.545.745;20181122;100555;40.79;0,049305556;01:31;09:46;9;8;17
252478093;14.353;89.379.819;557.545.745;20181122;100555;40.79;0,049305556;01:31;09:46;9;8;17
252664111;14.395;89.379.819;557.545.745;20181122;100555;40.79;0,049305556;01:31;09:46;9;8;17
252928071;14.453;89.379.827;557.545.738;20181122;100555;40.738;0,049305556;01:31;09:44;9;8;17
253153122;14.503;89.379.827;557.545.738;20181122;100555;40.738;0,049305556;01:31;09:44;9;8;17
253347958;14.547;89.379.827;557.545.738;20181122;100555;40.738;0,049305556;01:31;09:44;9;8;17
253570617;14.596;89.379.827;557.545.738;20181122;100555;40.738;0,049305556;01:31;09:44;9;8;17
253828070;14.653;89.379.833;557.545.734;20181122;100556;40.691;0,05;01:28;09:41;9;8;17
254053097;14.703;89.379.833;557.545.734;20181122;100556;40.691;0,05;01:28;09:41;9;8;17
254278052;14.753;89.379.833;557.545.734;20181122;100556;40.691;0,05;01:28;09:41;9;8;17
254470595;14.796;89.379.833;557.545.734;20181122;100556;40.691;0,05;01:28;09:41;9;8;17
254728073;14.853;89.379.837;557.545.733;20181122;100556;40.643;0,042361111;01:01;09:38;11;8;19
254913832;14.894;89.379.837;557.545.733;20181122;100556;40.643;0,042361111;01:01;09:38;11;8;19
255178030;14.953;89.379.837;557.545.733;20181122;100556;40.643;0,042361111;01:01;09:38;11;8;19
255330952;14.987;89.379.837;557.545.733;20181122;100556;40.643;0,042361111;01:01;09:38;11;8;19
255506287;15.026;89.379.841;557.545.732;20181122;100556;40:58:00;0,042361111;01:01;09:33;11;8;19
255658425;15.060;89.379.841;557.545.732;20181122;100556;40:58:00;0,042361111;01:01;09:33;11;8;19
255853102;15.103;89.379.841;557.545.732;20181122;100556;40:58:00;0,042361111;01:01;09:33;11;8;19
256078037;15.153;89.379.841;557.545.732;20181122;100556;40:58:00;0,042361111;01:01;09:33;11;8;19
256270635;15.196;89.379.841;557.545.732;20181122;100556;40:58:00;0,042361111;01:01;09:33;11;8;19
256510783;15.249;89.379.840;557.545.728;20181122;100556;40.527;0,042361111;01:01;09:28;11;8;19
256753069;15.303;89.379.840;557.545.728;20181122;100556;40.527;0,042361111;01:01;09:28;11;8;19
256978073;15.353;89.379.840;557.545.728;20181122;100556;40.527;0,042361111;01:01;09:28;11;8;19
257170660;15.396;89.379.840;557.545.728;20181122;100556;40.527;0,042361111;01:01;09:28;11;8;19
257379088;15.442;89.379.830;557.545.719;20181122;100556;40.482;0,04375;01:14;09:25;10;8;18
257653105;15.503;89.379.830;557.545.719;20181122;100556;40.482;0,04375;01:14;09:25;10;8;18
257878122;15.553;89.379.830;557.545.719;20181122;100556;40.482;0,04375;01:14;09:25;10;8;18
258030571;15.587;89.379.830;557.545.719;20181122;100556;40.482;0,04375;01:14;09:25;10;8;18
258328089;15.653;89.379.807;557.545.702;20181122;100557;40.436;0,047916667;01:29;09:24;9;8;17
258480297;15.687;89.379.807;557.545.702;20181122;100557;40.436;0,047916667;01:29;09:24;9;8;17
258643672;15.723;89.379.807;557.545.702;20181122;100557;40.436;0,047916667;01:29;09:24;9;8;17
258794752;15.757;89.379.807;557.545.702;20181122;100557;40.436;0,047916667;01:29;09:24;9;8;17
258970598;15.796;89.379.807;557.545.702;20181122;100557;40.436;0,047916667;01:29;09:24;9;8;17
259228049;15.853;89.379.773;557.545.679;20181122;100557;40.467;0,04375;01:14;09:22;10;8;18
259453102;15.903;89.379.773;557.545.679;20181122;100557;40.467;0,04375;01:14;09:22;10;8;18
259660727;15.949;89.379.773;557.545.679;20181122;100557;40.467;0,04375;01:14;09:22;10;8;18
259870746;15.996;89.379.773;557.545.679;20181122;100557;40.467;0,04375;01:14;09:22;10;8;18
260128088;16.053;89.379.733;557.545.649;20181122;100557;40:42:00;0,047222222;01:25;09:18;10;8;18
260353059;16.103;89.379.733;557.545.649;20181122;100557;40:42:00;0,047222222;01:25;09:18;10;8;18
260528226;16.142;89.379.733;557.545.649;20181122;100557;40:42:00;0,047222222;01:25;09:18;10;8;18
260683586;16.177;89.379.733;557.545.649;20181122;100557;40:42:00;0,047222222;01:25;09:18;10;8;18
260839497;16.211;89.379.690;557.545.616;20181122;100557;40.423;0,042361111;01:01;09:16;11;8;19
261028052;16.253;89.379.690;557.545.616;20181122;100557;40.423;0,042361111;01:01;09:16;11;8;19
261199237;16.291;89.379.690;557.545.616;20181122;100557;40.423;0,042361111;01:01;09:16;11;8;19
261356221;16.326;89.379.690;557.545.616;20181122;100557;40.423;0,042361111;01:01;09:16;11;8;19
261583756;16.377;89.379.690;557.545.616;20181122;100557;40.423;0,042361111;01:01;09:16;11;8;19
261761910;16.416;89.379.647;557.545.582;20181122;100558;40.401;0,046527778;01:28;09:14;11;7;18
261928079;16.453;89.379.647;557.545.582;20181122;100558;40.401;0,046527778;01:28;09:14;11;7;18
262153035;16.503;89.379.647;557.545.582;20181122;100558;40.401;0,046527778;01:28;09:14;11;7;18
262378073;16.553;89.379.647;557.545.582;20181122;100558;40.401;0,046527778;01:28;09:14;11;7;18
262570672;16.596;89.379.647;557.545.582;20181122;100558;40.401;0,046527778;01:28;09:14;11;7;18
262778518;16.642;89.379.611;557.545.555;20181122;100558;40.398;0,045833333;01:24;09:13;11;8;19
263053054;16.703;89.379.611;557.545.555;20181122;100558;40.398;0,045833333;01:24;09:13;11;8;19
263278105;16.753;89.379.611;557.545.555;20181122;100558;40.398;0,045833333;01:24;09:13;11;8;19
263458714;16.793;89.379.587;557.545.535;20181122;100558;40.401;0,047222222;01:28;09:12;10;8;18
263728052;16.853;89.379.587;557.545.535;20181122;100558;40.401;0,047222222;01:28;09:12;10;8;18
263953059;16.903;89.379.587;557.545.535;20181122;100558;40.401;0,047222222;01:28;09:12;10;8;18
264178090;16.953;89.379.587;557.545.535;20181122;100558;40.401;0,047222222;01:28;09:12;10;8;18
264349625;16.991;89.379.587;557.545.535;20181122;100558;40.401;0,047222222;01:28;09:12;10;8;18
264628035;17.053;89.379.571;55.754.552;20181122;100558;40.385;0,046527778;01:28;09:12;11;7;18
264790747;17.089;89.379.571;55.754.552;20181122;100558;40.385;0,046527778;01:28;09:12;11;7;18
264956207;17.126;89.379.571;55.754.552;20181122;100558;40.385;0,046527778;01:28;09:12;11;7;18
265183606;17.177;89.379.571;55.754.552;20181122;100558;40.385;0,046527778;01:28;09:12;11;7;18
265528073;17.253;89.379.559;557.545.505;20181122;100558;40.376;0,046527778;01:28;09:11;11;7;18
265753043;17.303;89.379.559;557.545.505;20181122;100558;40.376;0,046527778;01:28;09:11;11;7;18
265928535;17.342;89.379.559;557.545.505;20181122;100558;40.376;0,046527778;01:28;09:11;11;7;18
266083397;17.377;89.379.559;557.545.505;20181122;100558;40.376;0,046527778;01:28;09:11;11;7;18
266419261;17.451;89.379.544;55.754.549;20181122;100558;40.356;0,046527778;01:28;09:09;11;7;18
266653097;17.503;89.379.544;55.754.549;20181122;100558;40.356;0,046527778;01:28;09:09;11;7;18
266860826;17.549;89.379.544;55.754.549;20181122;100558;40.356;0,046527778;01:28;09:09;11;7;18
267058691;17.593;89.379.529;557.545.475;20181122;100559;40:35:00;0,047916667;01:29;09:08;10;7;17
267278801;17.642;89.379.529;557.545.475;20181122;100559;40:35:00;0,047916667;01:29;09:08;10;7;17
267553031;17.703;89.379.529;557.545.475;20181122;100559;40:35:00;0,047916667;01:29;09:08;10;7;17
267778053;17.753;89.379.529;557.545.475;20181122;100559;40:35:00;0,047916667;01:29;09:08;10;7;17
267970661;17.796;89.379.529;557.545.475;20181122;100559;40:35:00;0,047916667;01:29;09:08;10;7;17
268228069;17.853;89.379.516;557.545.454;20181122;100559;40.316;0,045833333;01:24;09:05;11;8;19
268380578;17.887;89.379.516;557.545.454;20181122;100559;40.316;0,045833333;01:24;09:05;11;8;19
268566207;17.928;89.379.516;557.545.454;20181122;100559;40.316;0,045833333;01:24;09:05;11;8;19
268737018;17.966;89.379.516;557.545.454;20181122;100559;40.316;0,045833333;01:24;09:05;11;8;19
268903098;18.003;89.379.496;557.545.432;20181122;100559;40.275;0,047916667;01:29;09:03;10;7;17
269100560;18.047;89.379.496;557.545.432;20181122;100559;40.275;0,047916667;01:29;09:03;10;7;17
269353028;18.103;89.379.496;557.545.432;20181122;100559;40.275;0,047916667;01:29;09:03;10;7;17
269578049;18.153;89.379.496;557.545.432;20181122;100559;40.275;0,047916667;01:29;09:03;10;7;17
269770730;18.196;89.379.496;557.545.432;20181122;100559;40.275;0,047916667;01:29;09:03;10;7;17
269921179;18.229;89.379.476;557.545.409;20181122;100559;40.233;0,049305556;01:34;09:02;10;7;17
270253103;18.303;89.379.476;557.545.409;20181122;100559;40.233;0,049305556;01:34;09:02;10;7;17
270478040;18.353;89.379.476;557.545.409;20181122;100559;40.233;0,049305556;01:34;09:02;10;7;17
270670640;18.396;89.379.476;557.545.409;20181122;100559;40.233;0,049305556;01:34;09:02;10;7;17
270928046;18.453;89.379.455;557.545.388;20181122;100559;40.301;0,045138889;01:17;09:01;11;7;18
271153076;18.503;89.379.455;557.545.388;20181122;100559;40.301;0,045138889;01:17;09:01;11;7;18
271378042;18.553;89.379.455;557.545.388;20181122;100559;40.301;0,045138889;01:17;09:01;11;7;18
271530568;18.587;89.379.455;557.545.388;20181122;100559;40.301;0,045138889;01:17;09:01;11;7;18
271828060;18.653;89.379.435;557.545.365;20181122;100600;40.296;0,049305556;01:26;09:00;9;7;16
272053080;18.703;89.379.435;557.545.365;20181122;100600;40.296;0,049305556;01:26;09:00;9;7;16
272278028;18.753;89.379.435;557.545.365;20181122;100600;40.296;0,049305556;01:26;09:00;9;7;16
272430476;18.787;89.379.435;557.545.365;20181122;100600;40.296;0,049305556;01:26;09:00;9;7;16
272728023;18.853;89.379.411;557.545.342;20181122;100600;40.328;0,049305556;01:26;0,402083333;9;7;16
272953062;18.903;89.379.411;557.545.342;20181122;100600;40.328;0,049305556;01:26;0,402083333;9;7;16
273178114;18.953;89.379.411;557.545.342;20181122;100600;40.328;0,049305556;01:26;0,402083333;9;7;16
273341080;18.989;89.379.411;557.545.342;20181122;100600;40.328;0,049305556;01:26;0,402083333;9;7;16
273628059;19.053;89.379.386;557.545.325;20181122;100600;40.456;0,045833333;01:18;0,402083333;10;7;17
273791025;19.089;89.379.386;557.545.325;20181122;100600;40.456;0,045833333;01:18;0,402083333;10;7;17
273978779;19.131;89.379.386;557.545.325;20181122;100600;40.456;0,045833333;01:18;0,402083333;10;7;17
274183300;19.177;89.379.386;557.545.325;20181122;100600;40.456;0,045833333;01:18;0,402083333;10;7;17
274528058;19.253;89.379.365;557.545.303;20181122;100600;40.427;00:07;01:29;0,402083333;9;8;17
274678513;19.287;89.379.365;557.545.303;20181122;100600;40.427;00:07;01:29;0,402083333;9;8;17
274878751;19.331;89.379.365;557.545.303;20181122;100600;40.427;00:07;01:29;0,402083333;9;8;17
275083550;19.377;89.379.365;557.545.303;20181122;100600;40.427;00:07;01:29;0,402083333;9;8;17
275428036;19.453;89.379.343;557.545.285;20181122;100600;40.432;0,045833333;01:24;0,402083333;11;8;19
275653103;19.503;89.379.343;557.545.285;20181122;100600;40.432;0,045833333;01:24;0,402083333;11;8;19
275878022;19.553;89.379.343;557.545.285;20181122;100600;40.432;0,045833333;01:24;0,402083333;11;8;19
276070620;19.596;89.379.343;557.545.285;20181122;100600;40.432;0,045833333;01:24;0,402083333;11;8;19
276300545;19.647;89.379.329;557.545.267;20181122;100601;40.426;0,047222222;01:25;09:00;10;8;18
276553124;19.703;89.379.329;557.545.267;20181122;100601;40.426;0,047222222;01:25;09:00;10;8;18
276728415;19.742;89.379.329;557.545.267;20181122;100601;40.426;0,047222222;01:25;09:00;10;8;18
276883362;19.777;89.379.329;557.545.267;20181122;100601;40.426;0,047222222;01:25;09:00;10;8;18
277112568;19.828;89.379.318;557.545.256;20181122;100601;40.389;0,057638889;01:55;09:00;10;6;16
277453090;19.903;89.379.318;557.545.256;20181122;100601;40.389;0,057638889;01:55;09:00;10;6;16
277678113;19.953;89.379.318;557.545.256;20181122;100601;40.389;0,057638889;01:55;09:00;10;6;16
277830589;19.987;89.379.318;557.545.256;20181122;100601;40.389;0,057638889;01:55;09:00;10;6;16
278128088;20.053;89.379.311;557.545.249;20181122;100601;40.358;0,047916667;01:34;09:01;10;7;17
278353103;20.103;89.379.311;557.545.249;20181122;100601;40.358;0,047916667;01:34;09:01;10;7;17
278552588;20.148;89.379.311;557.545.249;20181122;100601;40.358;0,047916667;01:34;09:01;10;7;17
278770664;20.196;89.379.311;557.545.249;20181122;100601;40.358;0,047916667;01:34;09:01;10;7;17
279028078;20.253;89.379.312;557.545.245;20181122;100601;40.345;0,047916667;01:34;09:01;10;7;17
279253030;20.303;89.379.312;557.545.245;20181122;100601;40.345;0,047916667;01:34;09:01;10;7;17
279478110;20.353;89.379.312;557.545.245;20181122;100601;40.345;0,047916667;01:34;09:01;10;7;17
279670641;20.396;89.379.312;557.545.245;20181122;100601;40.345;0,047916667;01:34;09:01;10;7;17
279898495;20.447;89.379.314;557.545.242;20181122;100601;40.336;0,047916667;01:34;09:02;10;7;17
280153089;20.503;89.379.314;557.545.242;20181122;100601;40.336;0,047916667;01:34;09:02;10;7;17
280378047;20.553;89.379.314;557.545.242;20181122;100601;40.336;0,047916667;01:34;09:02;10;7;17
280570603;20.596;89.379.314;557.545.242;20181122;100601;40.336;0,047916667;01:34;09:02;10;7;17
280828021;20.653;89.379.318;557.545.241;20181122;100602;40.324;0,044444444;01:18;09:01;11;7;18
281053081;20.703;89.379.318;557.545.241;20181122;100602;40.324;0,044444444;01:18;09:01;11;7;18
281228909;20.742;89.379.318;557.545.241;20181122;100602;40.324;0,044444444;01:18;09:01;11;7;18
281383340;20.777;89.379.318;557.545.241;20181122;100602;40.324;0,044444444;01:18;09:01;11;7;18
281606640;20.826;89.379.321;557.545.239;20181122;100602;40.297;0,044444444;01:18;09:01;11;7;18
281764371;20.861;89.379.321;557.545.239;20181122;100602;40.297;0,044444444;01:18;09:01;11;7;18
281953056;20.903;89.379.321;557.545.239;20181122;100602;40.297;0,044444444;01:18;09:01;11;7;18
282178047;20.953;89.379.321;557.545.239;20181122;100602;40.297;0,044444444;01:18;09:01;11;7;18
282370642;20.996;89.379.321;557.545.239;20181122;100602;40.297;0,044444444;01:18;09:01;11;7;18
282520759;21.029;89.379.328;557.545.235;20181122;100602;40.283;00:07;01:27;09:01;10;7;17
282853094;21.103;89.379.328;557.545.235;20181122;100602;40.283;00:07;01:27;09:01;10;7;17
283078040;21.153;89.379.328;557.545.235;20181122;100602;40.283;00:07;01:27;09:01;10;7;17
283229090;21.187;89.379.328;557.545.235;20181122;100602;40.283;00:07;01:27;09:01;10;7;17
283528033;21.253;89.379.340;557.545.226;20181122;100602;40:26:00;0,045833333;01:16;0,402083333;11;6;17
283753065;21.303;89.379.340;557.545.226;20181122;100602;40:26:00;0,045833333;01:16;0,402083333;11;6;17
283978092;21.353;89.379.340;557.545.226;20181122;100602;40:26:00;0,045833333;01:16;0,402083333;11;6;17
284164203;21.395;89.379.340;557.545.226;20181122;100602;40:26:00;0,045833333;01:16;0,402083333;11;6;17
284428059;21.453;89.379.356;557.545.212;20181122;100602;40.253;0,050694444;01:32;0,402083333;10;6;16
284580830;21.487;89.379.356;557.545.212;20181122;100602;40.253;0,050694444;01:32;0,402083333;10;6;16
284788637;21.533;89.379.356;557.545.212;20181122;100602;40.253;0,050694444;01:32;0,402083333;10;6;16
284951213;21.569;89.379.356;557.545.212;20181122;100602;40.253;0,050694444;01:32;0,402083333;10;6;16
285103108;21.603;89.379.379;557.545.191;20181122;100603;40:23:00;0,060416667;0,085416667;0,402083333;9;6;15
285300452;21.647;89.379.379;557.545.191;20181122;100603;40:23:00;0,060416667;0,085416667;0,402083333;9;6;15
285553029;21.703;89.379.379;557.545.191;20181122;100603;40:23:00;0,060416667;0,085416667;0,402083333;9;6;15
285778022;21.753;89.379.379;557.545.191;20181122;100603;40:23:00;0,060416667;0,085416667;0,402083333;9;6;15
285948805;21.791;89.379.404;557.545.166;20181122;100603;40.251;0,054166667;01:49;09:01;9;6;15
286228067;21.853;89.379.404;557.545.166;20181122;100603;40.251;0,054166667;01:49;09:01;9;6;15
286380286;21.887;89.379.404;557.545.166;20181122;100603;40.251;0,054166667;01:49;09:01;9;6;15
286588672;21.933;89.379.404;557.545.166;20181122;100603;40.251;0,054166667;01:49;09:01;9;6;15
286783554;21.977;89.379.404;557.545.166;20181122;100603;40.251;0,054166667;01:49;09:01;9;6;15
287128070;22.053;89.379.435;557.545.135;20181122;100603;40.257;0,045138889;01:17;09:01;11;7;18
287299257;22.091;89.379.435;557.545.135;20181122;100603;40.257;0,045138889;01:17;09:01;11;7;18
287488631;22.133;89.379.435;557.545.135;20181122;100603;40.257;0,045138889;01:17;09:01;11;7;18
287659492;22.171;89.379.435;557.545.135;20181122;100603;40.257;0,045138889;01:17;09:01;11;7;18
287810958;22.205;89.379.475;557.545.099;20181122;100603;40.199;0,045833333;01:18;09:02;11;6;17
287999138;22.247;89.379.475;557.545.099;20181122;100603;40.199;0,045833333;01:18;09:02;11;6;17
288253050;22.303;89.379.475;557.545.099;20181122;100603;40.199;0,045833333;01:18;09:02;11;6;17
288448916;22.347;89.379.475;557.545.099;20181122;100603;40.199;0,045833333;01:18;09:02;11;6;17
288619685;22.385;89.379.475;557.545.099;20181122;100603;40.199;0,045833333;01:18;09:02;11;6;17
288879107;22.442;89.379.509;557.545.065;20181122;100603;40.082;00:07;01:27;09:03;10;7;17
289153061;22.503;89.379.509;557.545.065;20181122;100603;40.082;00:07;01:27;09:03;10;7;17
289378104;22.553;89.379.509;557.545.065;20181122;100603;40.082;00:07;01:27;09:03;10;7;17
289570738;22.596;89.379.509;557.545.065;20181122;100603;40.082;00:07;01:27;09:03;10;7;17
289828047;22.653;89.379.540;557.545.042;20181122;100604;40.048;0,049305556;01:28;09:04;10;6;16
290053067;22.703;89.379.540;557.545.042;20181122;100604;40.048;0,049305556;01:28;09:04;10;6;16
290278088;22.753;89.379.540;557.545.042;20181122;100604;40.048;0,049305556;01:28;09:04;10;6;16
290470512;22.796;89.379.540;557.545.042;20181122;100604;40.048;0,049305556;01:28;09:04;10;6;16
290728112;22.853;89.379.567;557.545.022;20181122;100604;39.948;0,047916667;01:02;09:05;10;6;16
290890765;22.889;89.379.567;557.545.022;20181122;100604;39.948;0,047916667;01:02;09:05;10;6;16
291101455;22.936;89.379.567;557.545.022;20181122;100604;39.948;0,047916667;01:02;09:05;10;6;16
291283253;22.977;89.379.567;557.545.022;20181122;100604;39.948;0,047916667;01:02;09:05;10;6;16
291481487;23.021;89.379.591;557.545.012;20181122;100604;39.891;0,047222222;01:19;09:05;10;6;16
291632673;23.054;89.379.591;557.545.012;20181122;100604;39.891;0,047222222;01:19;09:05;10;6;16
291853040;23.103;89.379.591;557.545.012;20181122;100604;39.891;0,047222222;01:19;09:05;10;6;16
292028847;23.142;89.379.591;557.545.012;20181122;100604;39.891;0,047222222;01:19;09:05;10;6;16
