Ticks;offsetTime;GPSLong;GPSLat;GPSDate;GPSTime;GPSheightMSL;GPShDOP;GPSpDOP;GPSsAcc;GPSnumGPS;GPSnumGLNAS;GPSnumSV;GPS-Koord
235530475;10.587;8.9379496;55.7546031;20181122;100551;41:31:00;0,042361111;01:01;0,425;11;8;19;8.9379496,55.7546031
235828071;10.653;8.9379531;55.754601;20181122;100552;41.288;0,047916667;01:29;09:07;9;8;17;8.9379531,55.754601
235999206;10.691;8.9379531;55.754601;20181122;100552;41.288;0,047916667;01:29;09:07;9;8;17;8.9379531,55.754601
236278054;10.753;8.9379531;55.754601;20181122;100552;41.288;0,047916667;01:29;09:07;9;8;17;8.9379531,55.754601
236441042;10.789;8.9379531;55.754601;20181122;100552;41.288;0,047916667;01:29;09:07;9;8;17;8.9379531,55.754601
236728070;10.853;8.9379553;55.7545999;20181122;100552;41.245;0,046527778;01:27;0,422916667;10;8;18;8.9379553,55.7545999
236882453;10.888;8.9379553;55.7545999;20181122;100552;41.245;0,046527778;01:27;0,422916667;10;8;18;8.9379553,55.7545999
237178120;10.953;8.9379553;55.7545999;20181122;100552;41.245;0,046527778;01:27;0,422916667;10;8;18;8.9379553,55.7545999
237349612;10.991;8.9379553;55.7545999;20181122;100552;41.245;0,046527778;01:27;0,422916667;10;8;18;8.9379553,55.7545999
237628071;11.053;8.9379568;55.7545992;20181122;100552;41.213;0,047916667;01:31;0,422222222;10;7;17;8.9379568,55.7545992
237853051;11.103;8.9379568;55.7545992;20181122;100552;41.213;0,047916667;01:31;0,422222222;10;7;17;8.9379568,55.7545992
238078087;11.153;8.9379568;55.7545992;20181122;100552;41.213;0,047916667;01:31;0,422222222;10;7;17;8.9379568,55.7545992
238270636;11.196;8.9379568;55.7545992;20181122;100552;41.213;0,047916667;01:31;0,422222222;10;7;17;8.9379568,55.7545992
238528056;11.253;8.9379574;55.754599;20181122;100552;41.154;0,047916667;01:31;0,420833333;11;6;17;8.9379574,55.754599
238753068;11.303;8.9379574;55.754599;20181122;100552;41.154;0,047916667;01:31;0,420833333;11;6;17;8.9379574,55.754599
238960748;11.349;8.9379574;55.754599;20181122;100552;41.154;0,047916667;01:31;0,420833333;11;6;17;8.9379574,55.754599
239120464;11.385;8.9379574;55.754599;20181122;100552;41.154;0,047916667;01:31;0,420833333;11;6;17;8.9379574,55.754599
239428081;11.453;8.9379579;55.7545988;20181122;100552;41.117;0,046527778;01:28;0,420138889;11;7;18;8.9379579,55.7545988
239653084;11.503;8.9379579;55.7545988;20181122;100552;41.117;0,046527778;01:28;0,420138889;11;7;18;8.9379579,55.7545988
239850285;11.547;8.9379579;55.7545988;20181122;100552;41.117;0,046527778;01:28;0,420138889;11;7;18;8.9379579,55.7545988
240070742;11.596;8.9379579;55.7545988;20181122;100552;41.117;0,046527778;01:28;0,420138889;11;7;18;8.9379579,55.7545988
240300552;11.647;8.9379581;55.7545988;20181122;100553;41.098;0,046527778;01:28;0,419444444;11;7;18;8.9379581,55.7545988
240553071;11.703;8.9379581;55.7545988;20181122;100553;41.098;0,046527778;01:28;0,419444444;11;7;18;8.9379581,55.7545988
240760826;11.749;8.9379581;55.7545988;20181122;100553;41.098;0,046527778;01:28;0,419444444;11;7;18;8.9379581,55.7545988
240970608;11.796;8.9379581;55.7545988;20181122;100553;41.098;0,046527778;01:28;0,419444444;11;7;18;8.9379581,55.7545988
241211057;11.849;8.9379581;55.754599;20181122;100553;41.077;0,046527778;01:28;0,418055556;11;7;18;8.9379581,55.754599
241453063;11.903;8.9379581;55.754599;20181122;100553;41.077;0,046527778;01:28;0,418055556;11;7;18;8.9379581,55.754599
241647045;11.946;8.9379581;55.754599;20181122;100553;41.077;0,046527778;01:28;0,418055556;11;7;18;8.9379581,55.754599
241848822;11.991;8.9379579;55.7545991;20181122;100553;41.041;0,045138889;01:02;0,417361111;10;7;17;8.9379579,55.7545991
242119342;12.051;8.9379579;55.7545991;20181122;100553;41.041;0,045138889;01:02;0,417361111;10;7;17;8.9379579,55.7545991
242353052;12.103;8.9379579;55.7545991;20181122;100553;41.041;0,045138889;01:02;0,417361111;10;7;17;8.9379579,55.7545991
242560730;12.149;8.9379579;55.7545991;20181122;100553;41.041;0,045138889;01:02;0,417361111;10;7;17;8.9379579,55.7545991
242770616;12.196;8.9379579;55.7545991;20181122;100553;41.041;0,045138889;01:02;0,417361111;10;7;17;8.9379579,55.7545991
243028097;12.253;8.9379576;55.7545993;20181122;100553;41.011;0,04375;01:14;09:59;11;7;18;8.9379576,55.7545993
243253087;12.303;8.9379576;55.7545993;20181122;100553;41.011;0,04375;01:14;09:59;11;7;18;8.9379576,55.7545993
243469268;12.351;8.9379576;55.7545993;20181122;100553;41.011;0,04375;01:14;09:59;11;7;18;8.9379576,55.7545993
243670614;12.396;8.9379576;55.7545993;20181122;100553;41.011;0,04375;01:14;09:59;11;7;18;8.9379576,55.7545993
243898230;12.447;8.9379577;55.7545992;20181122;100553;40.973;0,04375;01:14;09:57;11;7;18;8.9379577,55.7545992
244153075;12.503;8.9379577;55.7545992;20181122;100553;40.973;0,04375;01:14;09:57;11;7;18;8.9379577,55.7545992
244348087;12.547;8.9379577;55.7545992;20181122;100553;40.973;0,04375;01:14;09:57;11;7;18;8.9379577,55.7545992
244570595;12.596;8.9379577;55.7545992;20181122;100553;40.973;0,04375;01:14;09:57;11;7;18;8.9379577,55.7545992
244828027;12.653;8.9379587;55.7545982;20181122;100554;40.939;0,044444444;01:18;09:57;11;7;18;8.9379587,55.7545982
245053070;12.703;8.9379587;55.7545982;20181122;100554;40.939;0,044444444;01:18;09:57;11;7;18;8.9379587,55.7545982
245278088;12.753;8.9379587;55.7545982;20181122;100554;40.939;0,044444444;01:18;09:57;11;7;18;8.9379587,55.7545982
245470617;12.796;8.9379587;55.7545982;20181122;100554;40.939;0,044444444;01:18;09:57;11;7;18;8.9379587,55.7545982
245728034;12.853;8.9379604;55.7545963;20181122;100554;40.897;0,044444444;01:18;09:55;11;7;18;8.9379604,55.7545963
245948480;12.902;8.9379604;55.7545963;20181122;100554;40.897;0,044444444;01:18;09:55;11;7;18;8.9379604,55.7545963
246178054;12.953;8.9379604;55.7545963;20181122;100554;40.897;0,044444444;01:18;09:55;11;7;18;8.9379604,55.7545963
246352987;12.992;8.9379604;55.7545963;20181122;100554;40.897;0,044444444;01:18;09:55;11;7;18;8.9379604,55.7545963
246628067;13.053;8.9379636;55.7545932;20181122;100554;40.888;0,047916667;01:34;09:54;10;7;17;8.9379636,55.7545932
246853021;13.103;8.9379636;55.7545932;20181122;100554;40.888;0,047916667;01:34;09:54;10;7;17;8.9379636,55.7545932
247078068;13.153;8.9379636;55.7545932;20181122;100554;40.888;0,047916667;01:34;09:54;10;7;17;8.9379636,55.7545932
247258675;13.193;8.9379672;55.7545894;20181122;100554;40.864;0,056944444;01:57;09:54;9;7;16;8.9379672,55.7545894
247510770;13.249;8.9379672;55.7545894;20181122;100554;40.864;0,056944444;01:57;09:54;9;7;16;8.9379672,55.7545894
247753078;13.303;8.9379672;55.7545894;20181122;100554;40.864;0,056944444;01:57;09:54;9;7;16;8.9379672,55.7545894
247950530;13.347;8.9379672;55.7545894;20181122;100554;40.864;0,056944444;01:57;09:54;9;7;16;8.9379672,55.7545894
248119976;13.385;8.9379672;55.7545894;20181122;100554;40.864;0,056944444;01:57;09:54;9;7;16;8.9379672,55.7545894
248400545;13.447;8.9379712;55.7545854;20181122;100554;40.876;0,046527778;01:27;09:53;10;8;18;8.9379712,55.7545854
248653129;13.503;8.9379712;55.7545854;20181122;100554;40.876;0,046527778;01:27;09:53;10;8;18;8.9379712,55.7545854
248869299;13.551;8.9379712;55.7545854;20181122;100554;40.876;0,046527778;01:27;09:53;10;8;18;8.9379712,55.7545854
249070629;13.596;8.9379712;55.7545854;20181122;100554;40.876;0,046527778;01:27;09:53;10;8;18;8.9379712,55.7545854
249328130;13.653;8.9379753;55.7545813;20181122;100555;40.859;0,047916667;01:29;09:52;9;8;17;8.9379753,55.7545813
249553054;13.703;8.9379753;55.7545813;20181122;100555;40.859;0,047916667;01:29;09:52;9;8;17;8.9379753,55.7545813
249728248;13.742;8.9379753;55.7545813;20181122;100555;40.859;0,047916667;01:29;09:52;9;8;17;8.9379753,55.7545813
249883358;13.777;8.9379753;55.7545813;20181122;100555;40.859;0,047916667;01:29;09:52;9;8;17;8.9379753,55.7545813
250106683;13.826;8.9379784;55.7545779;20181122;100555;40.836;0,047916667;01:29;09:05;9;8;17;8.9379784,55.7545779
250258790;13.860;8.9379784;55.7545779;20181122;100555;40.836;0,047916667;01:29;09:05;9;8;17;8.9379784,55.7545779
250453055;13.903;8.9379784;55.7545779;20181122;100555;40.836;0,047916667;01:29;09:05;9;8;17;8.9379784,55.7545779
250678023;13.953;8.9379784;55.7545779;20181122;100555;40.836;0,047916667;01:29;09:05;9;8;17;8.9379784,55.7545779
250830659;13.987;8.9379784;55.7545779;20181122;100555;40.836;0,047916667;01:29;09:05;9;8;17;8.9379784,55.7545779
251128056;14.053;8.9379805;55.7545757;20181122;100555;40.807;0,046527778;01:27;09:48;10;8;18;8.9379805,55.7545757
251290883;14.089;8.9379805;55.7545757;20181122;100555;40.807;0,046527778;01:27;09:48;10;8;18;8.9379805,55.7545757
251578061;14.153;8.9379805;55.7545757;20181122;100555;40.807;0,046527778;01:27;09:48;10;8;18;8.9379805,55.7545757
251730469;14.187;8.9379805;55.7545757;20181122;100555;40.807;0,046527778;01:27;09:48;10;8;18;8.9379805,55.7545757
252028054;14.253;8.9379819;55.7545745;20181122;100555;40.79;0,049305556;01:31;09:46;9;8;17;8.9379819,55.7545745
252253030;14.303;8.9379819;55.7545745;20181122;100555;40.79;0,049305556;01:31;09:46;9;8;17;8.9379819,55.7545745
252478093;14.353;8.9379819;55.7545745;20181122;100555;40.79;0,049305556;01:31;09:46;9;8;17;8.9379819,55.7545745
252664111;14.395;8.9379819;55.7545745;20181122;100555;40.79;0,049305556;01:31;09:46;9;8;17;8.9379819,55.7545745
252928071;14.453;8.9379827;55.7545738;20181122;100555;40.738;0,049305556;01:31;09:44;9;8;17;8.9379827,55.7545738
253153122;14.503;8.9379827;55.7545738;20181122;100555;40.738;0,049305556;01:31;09:44;9;8;17;8.9379827,55.7545738
253347958;14.547;8.9379827;55.7545738;20181122;100555;40.738;0,049305556;01:31;09:44;9;8;17;8.9379827,55.7545738
253570617;14.596;8.9379827;55.7545738;20181122;100555;40.738;0,049305556;01:31;09:44;9;8;17;8.9379827,55.7545738
253828070;14.653;8.9379833;55.7545734;20181122;100556;40.691;0,05;01:28;09:41;9;8;17;8.9379833,55.7545734
254053097;14.703;8.9379833;55.7545734;20181122;100556;40.691;0,05;01:28;09:41;9;8;17;8.9379833,55.7545734
254278052;14.753;8.9379833;55.7545734;20181122;100556;40.691;0,05;01:28;09:41;9;8;17;8.9379833,55.7545734
254470595;14.796;8.9379833;55.7545734;20181122;100556;40.691;0,05;01:28;09:41;9;8;17;8.9379833,55.7545734
254728073;14.853;8.9379837;55.7545733;20181122;100556;40.643;0,042361111;01:01;09:38;11;8;19;8.9379837,55.7545733
254913832;14.894;8.9379837;55.7545733;20181122;100556;40.643;0,042361111;01:01;09:38;11;8;19;8.9379837,55.7545733
255178030;14.953;8.9379837;55.7545733;20181122;100556;40.643;0,042361111;01:01;09:38;11;8;19;8.9379837,55.7545733
255330952;14.987;8.9379837;55.7545733;20181122;100556;40.643;0,042361111;01:01;09:38;11;8;19;8.9379837,55.7545733
255506287;15.026;8.9379841;55.7545732;20181122;100556;40:58:00;0,042361111;01:01;09:33;11;8;19;8.9379841,55.7545732
255658425;15.060;8.9379841;55.7545732;20181122;100556;40:58:00;0,042361111;01:01;09:33;11;8;19;8.9379841,55.7545732
255853102;15.103;8.9379841;55.7545732;20181122;100556;40:58:00;0,042361111;01:01;09:33;11;8;19;8.9379841,55.7545732
256078037;15.153;8.9379841;55.7545732;20181122;100556;40:58:00;0,042361111;01:01;09:33;11;8;19;8.9379841,55.7545732
256270635;15.196;8.9379841;55.7545732;20181122;100556;40:58:00;0,042361111;01:01;09:33;11;8;19;8.9379841,55.7545732
256510783;15.249;8.9379840;55.7545728;20181122;100556;40.527;0,042361111;01:01;09:28;11;8;19;8.9379840,55.7545728
256753069;15.303;8.9379840;55.7545728;20181122;100556;40.527;0,042361111;01:01;09:28;11;8;19;8.9379840,55.7545728
256978073;15.353;8.9379840;55.7545728;20181122;100556;40.527;0,042361111;01:01;09:28;11;8;19;8.9379840,55.7545728
257170660;15.396;8.9379840;55.7545728;20181122;100556;40.527;0,042361111;01:01;09:28;11;8;19;8.9379840,55.7545728
257379088;15.442;8.9379830;55.7545719;20181122;100556;40.482;0,04375;01:14;09:25;10;8;18;8.9379830,55.7545719
257653105;15.503;8.9379830;55.7545719;20181122;100556;40.482;0,04375;01:14;09:25;10;8;18;8.9379830,55.7545719
257878122;15.553;8.9379830;55.7545719;20181122;100556;40.482;0,04375;01:14;09:25;10;8;18;8.9379830,55.7545719
258030571;15.587;8.9379830;55.7545719;20181122;100556;40.482;0,04375;01:14;09:25;10;8;18;8.9379830,55.7545719
258328089;15.653;8.9379807;55.7545702;20181122;100557;40.436;0,047916667;01:29;09:24;9;8;17;8.9379807,55.7545702
258480297;15.687;8.9379807;55.7545702;20181122;100557;40.436;0,047916667;01:29;09:24;9;8;17;8.9379807,55.7545702
258643672;15.723;8.9379807;55.7545702;20181122;100557;40.436;0,047916667;01:29;09:24;9;8;17;8.9379807,55.7545702
258794752;15.757;8.9379807;55.7545702;20181122;100557;40.436;0,047916667;01:29;09:24;9;8;17;8.9379807,55.7545702
258970598;15.796;8.9379807;55.7545702;20181122;100557;40.436;0,047916667;01:29;09:24;9;8;17;8.9379807,55.7545702
259228049;15.853;8.9379773;55.7545679;20181122;100557;40.467;0,04375;01:14;09:22;10;8;18;8.9379773,55.7545679
259453102;15.903;8.9379773;55.7545679;20181122;100557;40.467;0,04375;01:14;09:22;10;8;18;8.9379773,55.7545679
259660727;15.949;8.9379773;55.7545679;20181122;100557;40.467;0,04375;01:14;09:22;10;8;18;8.9379773,55.7545679
259870746;15.996;8.9379773;55.7545679;20181122;100557;40.467;0,04375;01:14;09:22;10;8;18;8.9379773,55.7545679
260128088;16.053;8.9379733;55.7545649;20181122;100557;40:42:00;0,047222222;01:25;09:18;10;8;18;8.9379733,55.7545649
260353059;16.103;8.9379733;55.7545649;20181122;100557;40:42:00;0,047222222;01:25;09:18;10;8;18;8.9379733,55.7545649
260528226;16.142;8.9379733;55.7545649;20181122;100557;40:42:00;0,047222222;01:25;09:18;10;8;18;8.9379733,55.7545649
260683586;16.177;8.9379733;55.7545649;20181122;100557;40:42:00;0,047222222;01:25;09:18;10;8;18;8.9379733,55.7545649
260839497;16.211;8.9379690;55.7545616;20181122;100557;40.423;0,042361111;01:01;09:16;11;8;19;8.9379690,55.7545616
261028052;16.253;8.9379690;55.7545616;20181122;100557;40.423;0,042361111;01:01;09:16;11;8;19;8.9379690,55.7545616
261199237;16.291;8.9379690;55.7545616;20181122;100557;40.423;0,042361111;01:01;09:16;11;8;19;8.9379690,55.7545616
261356221;16.326;8.9379690;55.7545616;20181122;100557;40.423;0,042361111;01:01;09:16;11;8;19;8.9379690,55.7545616
261583756;16.377;8.9379690;55.7545616;20181122;100557;40.423;0,042361111;01:01;09:16;11;8;19;8.9379690,55.7545616
261761910;16.416;8.9379647;55.7545582;20181122;100558;40.401;0,046527778;01:28;09:14;11;7;18;8.9379647,55.7545582
261928079;16.453;8.9379647;55.7545582;20181122;100558;40.401;0,046527778;01:28;09:14;11;7;18;8.9379647,55.7545582
262153035;16.503;8.9379647;55.7545582;20181122;100558;40.401;0,046527778;01:28;09:14;11;7;18;8.9379647,55.7545582
262378073;16.553;8.9379647;55.7545582;20181122;100558;40.401;0,046527778;01:28;09:14;11;7;18;8.9379647,55.7545582
262570672;16.596;8.9379647;55.7545582;20181122;100558;40.401;0,046527778;01:28;09:14;11;7;18;8.9379647,55.7545582
262778518;16.642;8.9379611;55.7545555;20181122;100558;40.398;0,045833333;01:24;09:13;11;8;19;8.9379611,55.7545555
263053054;16.703;8.9379611;55.7545555;20181122;100558;40.398;0,045833333;01:24;09:13;11;8;19;8.9379611,55.7545555
263278105;16.753;8.9379611;55.7545555;20181122;100558;40.398;0,045833333;01:24;09:13;11;8;19;8.9379611,55.7545555
263458714;16.793;8.9379587;55.7545535;20181122;100558;40.401;0,047222222;01:28;09:12;10;8;18;8.9379587,55.7545535
263728052;16.853;8.9379587;55.7545535;20181122;100558;40.401;0,047222222;01:28;09:12;10;8;18;8.9379587,55.7545535
263953059;16.903;8.9379587;55.7545535;20181122;100558;40.401;0,047222222;01:28;09:12;10;8;18;8.9379587,55.7545535
264178090;16.953;8.9379587;55.7545535;20181122;100558;40.401;0,047222222;01:28;09:12;10;8;18;8.9379587,55.7545535
264349625;16.991;8.9379587;55.7545535;20181122;100558;40.401;0,047222222;01:28;09:12;10;8;18;8.9379587,55.7545535
264628035;17.053;8.9379571;55.754552;20181122;100558;40.385;0,046527778;01:28;09:12;11;7;18;8.9379571,55.754552
264790747;17.089;8.9379571;55.754552;20181122;100558;40.385;0,046527778;01:28;09:12;11;7;18;8.9379571,55.754552
264956207;17.126;8.9379571;55.754552;20181122;100558;40.385;0,046527778;01:28;09:12;11;7;18;8.9379571,55.754552
265183606;17.177;8.9379571;55.754552;20181122;100558;40.385;0,046527778;01:28;09:12;11;7;18;8.9379571,55.754552
265528073;17.253;8.9379559;55.7545505;20181122;100558;40.376;0,046527778;01:28;09:11;11;7;18;8.9379559,55.7545505
265753043;17.303;8.9379559;55.7545505;20181122;100558;40.376;0,046527778;01:28;09:11;11;7;18;8.9379559,55.7545505
265928535;17.342;8.9379559;55.7545505;20181122;100558;40.376;0,046527778;01:28;09:11;11;7;18;8.9379559,55.7545505
266083397;17.377;8.9379559;55.7545505;20181122;100558;40.376;0,046527778;01:28;09:11;11;7;18;8.9379559,55.7545505
266419261;17.451;8.9379544;55.754549;20181122;100558;40.356;0,046527778;01:28;09:09;11;7;18;8.9379544,55.754549
266653097;17.503;8.9379544;55.754549;20181122;100558;40.356;0,046527778;01:28;09:09;11;7;18;8.9379544,55.754549
266860826;17.549;8.9379544;55.754549;20181122;100558;40.356;0,046527778;01:28;09:09;11;7;18;8.9379544,55.754549
267058691;17.593;8.9379529;55.7545475;20181122;100559;40:35:00;0,047916667;01:29;09:08;10;7;17;8.9379529,55.7545475
267278801;17.642;8.9379529;55.7545475;20181122;100559;40:35:00;0,047916667;01:29;09:08;10;7;17;8.9379529,55.7545475
267553031;17.703;8.9379529;55.7545475;20181122;100559;40:35:00;0,047916667;01:29;09:08;10;7;17;8.9379529,55.7545475
267778053;17.753;8.9379529;55.7545475;20181122;100559;40:35:00;0,047916667;01:29;09:08;10;7;17;8.9379529,55.7545475
267970661;17.796;8.9379529;55.7545475;20181122;100559;40:35:00;0,047916667;01:29;09:08;10;7;17;8.9379529,55.7545475
268228069;17.853;8.9379516;55.7545454;20181122;100559;40.316;0,045833333;01:24;09:05;11;8;19;8.9379516,55.7545454
268380578;17.887;8.9379516;55.7545454;20181122;100559;40.316;0,045833333;01:24;09:05;11;8;19;8.9379516,55.7545454
268566207;17.928;8.9379516;55.7545454;20181122;100559;40.316;0,045833333;01:24;09:05;11;8;19;8.9379516,55.7545454
268737018;17.966;8.9379516;55.7545454;20181122;100559;40.316;0,045833333;01:24;09:05;11;8;19;8.9379516,55.7545454
268903098;18.003;8.9379496;55.7545432;20181122;100559;40.275;0,047916667;01:29;09:03;10;7;17;8.9379496,55.7545432
269100560;18.047;8.9379496;55.7545432;20181122;100559;40.275;0,047916667;01:29;09:03;10;7;17;8.9379496,55.7545432
269353028;18.103;8.9379496;55.7545432;20181122;100559;40.275;0,047916667;01:29;09:03;10;7;17;8.9379496,55.7545432
269578049;18.153;8.9379496;55.7545432;20181122;100559;40.275;0,047916667;01:29;09:03;10;7;17;8.9379496,55.7545432
269770730;18.196;8.9379496;55.7545432;20181122;100559;40.275;0,047916667;01:29;09:03;10;7;17;8.9379496,55.7545432
269921179;18.229;8.9379476;55.7545409;20181122;100559;40.233;0,049305556;01:34;09:02;10;7;17;8.9379476,55.7545409
270253103;18.303;8.9379476;55.7545409;20181122;100559;40.233;0,049305556;01:34;09:02;10;7;17;8.9379476,55.7545409
270478040;18.353;8.9379476;55.7545409;20181122;100559;40.233;0,049305556;01:34;09:02;10;7;17;8.9379476,55.7545409
270670640;18.396;8.9379476;55.7545409;20181122;100559;40.233;0,049305556;01:34;09:02;10;7;17;8.9379476,55.7545409
270928046;18.453;8.9379455;55.7545388;20181122;100559;40.301;0,045138889;01:17;09:01;11;7;18;8.9379455,55.7545388
271153076;18.503;8.9379455;55.7545388;20181122;100559;40.301;0,045138889;01:17;09:01;11;7;18;8.9379455,55.7545388
271378042;18.553;8.9379455;55.7545388;20181122;100559;40.301;0,045138889;01:17;09:01;11;7;18;8.9379455,55.7545388
271530568;18.587;8.9379455;55.7545388;20181122;100559;40.301;0,045138889;01:17;09:01;11;7;18;8.9379455,55.7545388
271828060;18.653;8.9379435;55.7545365;20181122;100600;40.296;0,049305556;01:26;09:00;9;7;16;8.9379435,55.7545365
272053080;18.703;8.9379435;55.7545365;20181122;100600;40.296;0,049305556;01:26;09:00;9;7;16;8.9379435,55.7545365
272278028;18.753;8.9379435;55.7545365;20181122;100600;40.296;0,049305556;01:26;09:00;9;7;16;8.9379435,55.7545365
272430476;18.787;8.9379435;55.7545365;20181122;100600;40.296;0,049305556;01:26;09:00;9;7;16;8.9379435,55.7545365
272728023;18.853;8.9379411;55.7545342;20181122;100600;40.328;0,049305556;01:26;0,402083333;9;7;16;8.9379411,55.7545342
272953062;18.903;8.9379411;55.7545342;20181122;100600;40.328;0,049305556;01:26;0,402083333;9;7;16;8.9379411,55.7545342
273178114;18.953;8.9379411;55.7545342;20181122;100600;40.328;0,049305556;01:26;0,402083333;9;7;16;8.9379411,55.7545342
273341080;18.989;8.9379411;55.7545342;20181122;100600;40.328;0,049305556;01:26;0,402083333;9;7;16;8.9379411,55.7545342
273628059;19.053;8.9379386;55.7545325;20181122;100600;40.456;0,045833333;01:18;0,402083333;10;7;17;8.9379386,55.7545325
273791025;19.089;8.9379386;55.7545325;20181122;100600;40.456;0,045833333;01:18;0,402083333;10;7;17;8.9379386,55.7545325
273978779;19.131;8.9379386;55.7545325;20181122;100600;40.456;0,045833333;01:18;0,402083333;10;7;17;8.9379386,55.7545325
274183300;19.177;8.9379386;55.7545325;20181122;100600;40.456;0,045833333;01:18;0,402083333;10;7;17;8.9379386,55.7545325
274528058;19.253;8.9379365;55.7545303;20181122;100600;40.427;00:07;01:29;0,402083333;9;8;17;8.9379365,55.7545303
274678513;19.287;8.9379365;55.7545303;20181122;100600;40.427;00:07;01:29;0,402083333;9;8;17;8.9379365,55.7545303
274878751;19.331;8.9379365;55.7545303;20181122;100600;40.427;00:07;01:29;0,402083333;9;8;17;8.9379365,55.7545303
275083550;19.377;8.9379365;55.7545303;20181122;100600;40.427;00:07;01:29;0,402083333;9;8;17;8.9379365,55.7545303
275428036;19.453;8.9379343;55.7545285;20181122;100600;40.432;0,045833333;01:24;0,402083333;11;8;19;8.9379343,55.7545285
